Estado,Clave SIINAH,Siglas,Centro de trabajo,Año,Mes,Tipo de visitantes,Número de visitas,Nacionalidad
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,5,Estudiantes nivel básico,41,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,5,Entrada dominical,211,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,5,Boleto pagado,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,6,Trabajadores INAH,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,6,"Tercera edad, pensionados y jubilados",0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,6,Exposiciones temporales con costo adicional,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,6,Entrada sin costo,194,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,6,Profesores,12,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,6,Discapacitados,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,6,Entrada sin costo,421,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,6,Estudiantes nivel básico,245,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,6,Entrada dominical,145,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,6,Boleto pagado,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,6,Estudiantes nivel superior,15,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,6,Boleto pagado,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,6,Exposiciones temporales con costo adicional,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,7,Estudiantes nivel básico,148,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,7,Entrada dominical,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,7,Boleto pagado,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,7,Estudiantes nivel superior,65,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,7,Boleto pagado,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,7,Exposiciones temporales con costo adicional,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,7,Trabajadores INAH,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,7,"Tercera edad, pensionados y jubilados",0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,7,Exposiciones temporales con costo adicional,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,7,Entrada sin costo,227,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,7,Profesores,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,7,Discapacitados,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,7,Entrada sin costo,"1,724",Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,8,Estudiantes nivel básico,5,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,8,Entrada dominical,189,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,8,Boleto pagado,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,8,Estudiantes nivel superior,64,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,8,Boleto pagado,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,8,Exposiciones temporales con costo adicional,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,8,Trabajadores INAH,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,8,"Tercera edad, pensionados y jubilados",0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,8,Exposiciones temporales con costo adicional,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,8,Entrada sin costo,111,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,8,Profesores,2,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,8,Discapacitados,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,8,Entrada sin costo,611,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,9,Trabajadores INAH,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,9,"Tercera edad, pensionados y jubilados",0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,9,Exposiciones temporales con costo adicional,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,9,Entrada sin costo,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,9,Profesores,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,9,Discapacitados,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,9,Entrada sin costo,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,9,Estudiantes nivel básico,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,9,Entrada dominical,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,9,Boleto pagado,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,9,Estudiantes nivel superior,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,9,Boleto pagado,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,9,Exposiciones temporales con costo adicional,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,10,Estudiantes nivel básico,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,10,Entrada dominical,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,10,Boleto pagado,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,10,Estudiantes nivel superior,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,10,Boleto pagado,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,10,Exposiciones temporales con costo adicional,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,10,Trabajadores INAH,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,10,"Tercera edad, pensionados y jubilados",0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,10,Exposiciones temporales con costo adicional,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,10,Entrada sin costo,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,10,Profesores,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,10,Discapacitados,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,10,Entrada sin costo,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,11,Estudiantes nivel básico,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,11,Entrada dominical,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,11,Boleto pagado,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,11,Estudiantes nivel superior,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,11,Boleto pagado,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,11,Exposiciones temporales con costo adicional,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,11,Trabajadores INAH,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,11,"Tercera edad, pensionados y jubilados",0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,11,Exposiciones temporales con costo adicional,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,11,Entrada sin costo,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,11,Profesores,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,11,Discapacitados,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,11,Entrada sin costo,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,12,Trabajadores INAH,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,12,"Tercera edad, pensionados y jubilados",0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,12,Exposiciones temporales con costo adicional,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,12,Entrada sin costo,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,12,Profesores,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,12,Discapacitados,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,12,Entrada sin costo,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,12,Estudiantes nivel básico,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,12,Entrada dominical,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,12,Boleto pagado,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,12,Estudiantes nivel superior,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,12,Boleto pagado,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2019,12,Exposiciones temporales con costo adicional,0,Extranjeros
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,1,Estudiantes nivel superior,123,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,1,Boleto pagado,266,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,1,Exposiciones temporales con costo adicional,0,Extranjeros
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,1,Trabajadores INAH,2,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,1,"Tercera edad, pensionados y jubilados",107,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,1,Exposiciones temporales con costo adicional,0,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,1,Entrada sin costo,0,Extranjeros
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,1,Profesores,92,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,1,Discapacitados,3,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,1,Entrada sin costo,0,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,1,Estudiantes nivel básico,198,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,1,Entrada dominical,645,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,1,Boleto pagado,32,Extranjeros
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,2,Estudiantes nivel básico,280,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,2,Entrada dominical,622,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,2,Boleto pagado,0,Extranjeros
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,2,Estudiantes nivel superior,178,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,2,Boleto pagado,98,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,2,Exposiciones temporales con costo adicional,0,Extranjeros
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,2,Trabajadores INAH,7,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,2,"Tercera edad, pensionados y jubilados",164,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,2,Exposiciones temporales con costo adicional,0,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,2,Entrada sin costo,0,Extranjeros
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,2,Profesores,100,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,2,Discapacitados,6,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,2,Entrada sin costo,0,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,3,Estudiantes nivel superior,352,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,3,Boleto pagado,103,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,3,Exposiciones temporales con costo adicional,0,Extranjeros
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,3,Trabajadores INAH,3,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,3,"Tercera edad, pensionados y jubilados",154,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,3,Exposiciones temporales con costo adicional,0,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,3,Entrada sin costo,0,Extranjeros
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,3,Profesores,117,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,3,Discapacitados,3,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,3,Entrada sin costo,0,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,3,Estudiantes nivel básico,518,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,3,Entrada dominical,926,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,3,Boleto pagado,3,Extranjeros
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,4,Estudiantes nivel superior,239,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,4,Boleto pagado,284,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,4,Exposiciones temporales con costo adicional,0,Extranjeros
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,4,Trabajadores INAH,4,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,4,"Tercera edad, pensionados y jubilados",249,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,4,Exposiciones temporales con costo adicional,0,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,4,Entrada sin costo,0,Extranjeros
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,4,Profesores,106,Nacional
Baja California,3120040,Z.A.,Z.A. de El Vallecito,2019,4,Discapacitados,14,Nacional
